2.4277e-17,-0.0052611,4.325e-18,2.4093e-16,-0.096578,-1.104,-0.024767,-2.6185e-16,-0.11076,-0.11076,-0.11076,-0.11076,0
2.1701e-17,-0.0052761,1.9766e-18,2.4231e-16,-0.10007,-1.1108,-0.026071,-2.6066e-16,-0.11108,-0.11108,-0.11108,-0.11108,0
2.0574e-17,-0.0052889,8.8325e-19,2.4439e-16,-0.10367,-1.1172,-0.027428,-2.613e-16,-0.11134,-0.11134,-0.11134,-0.11134,0
2.1229e-17,-0.0052994,1.4679e-18,2.3867e-16,-0.10736,-1.1231,-0.02884,-2.573e-16,-0.11157,-0.11157,-0.11157,-0.11157,0
2.1541e-17,-0.0053076,1.6473e-18,2.3976e-16,-0.11115,-1.1285,-0.030307,-2.589e-16,-0.11174,-0.11174,-0.11174,-0.11174,0
2.2765e-17,-0.0053136,2.6623e-18,2.3461e-16,-0.11505,-1.1335,-0.031832,-2.5653e-16,-0.11187,-0.11187,-0.11187,-0.11187,0
2.2825e-17,-0.0053174,2.781e-18,2.3403e-16,-0.11904,-1.1381,-0.033416,-2.5581e-16,-0.11195,-0.11195,-0.11195,-0.11195,0
2.1811e-17,-0.005319,1.8103e-18,2.2974e-16,-0.12315,-1.1422,-0.035061,-2.4828e-16,-0.11198,-0.11198,-0.11198,-0.11198,0
2.3151e-17,-0.0053183,2.9788e-18,2.2801e-16,-0.12735,-1.146,-0.036768,-2.4766e-16,-0.11197,-0.11197,-0.11197,-0.11197,0
2.3061e-17,-0.0053155,2.9277e-18,2.268e-16,-0.13167,-1.1493,-0.03854,-2.4815e-16,-0.1119,-0.1119,-0.1119,-0.1119,0
2.1242e-17,-0.0053104,1.4099e-18,1.8502e-16,-0.13609,-1.1522,-0.040376,-1.8923e-16,-0.1118,-0.1118,-0.1118,-0.1118,0
2.1024e-17,-0.005303,1.2439e-18,1.8336e-16,-0.14062,-1.1547,-0.042281,-1.8779e-16,-0.11164,-0.11164,-0.11164,-0.11164,0
2.1032e-17,-0.0052935,1.2441e-18,2.017e-16,-0.14526,-1.1568,-0.044254,-2.1496e-16,-0.11144,-0.11144,-0.11144,-0.11144,0
2.0776e-17,-0.0052817,1.0338e-18,2.0081e-16,-0.15001,-1.1586,-0.046299,-2.1377e-16,-0.11119,-0.11119,-0.11119,-0.11119,0
2.0121e-17,-0.0052676,4.361e-19,2.0086e-16,-0.15487,-1.1599,-0.048416,-2.1304e-16,-0.1109,-0.1109,-0.1109,-0.1109,0
2.0153e-17,-0.0052513,4.449e-19,2.0043e-16,-0.15985,-1.1609,-0.050608,-2.1365e-16,-0.11055,-0.11055,-0.11055,-0.11055,0
1.9094e-17,-0.0052327,-4.2293e-19,2.0119e-16,-0.16494,-1.1614,-0.052876,-2.131e-16,-0.11016,-0.11016,-0.11016,-0.11016,0
1.8835e-17,-0.0052118,-6.3683e-19,2.0069e-16,-0.17014,-1.1616,-0.055223,-2.1256e-16,-0.10972,-0.10972,-0.10972,-0.10972,0
1.8991e-17,-0.0051887,-4.7123e-19,1.9958e-16,-0.17547,-1.1615,-0.05765,-2.1142e-16,-0.10923,-0.10923,-0.10923,-0.10923,0
1.8276e-17,-0.0051631,-1.1263e-18,1.9989e-16,-0.18091,-1.1609,-0.06016,-2.1086e-16,-0.1087,-0.1087,-0.1087,-0.1087,0
1.8276e-17,-0.0051353,-9.3525e-19,1.9933e-16,-0.18647,-1.16,-0.062755,-2.1153e-16,-0.10811,-0.10811,-0.10811,-0.10811,0
1.8171e-17,-0.005105,-9.4148e-19,1.9892e-16,-0.19215,-1.1587,-0.065436,-2.1181e-16,-0.10747,-0.10747,-0.10747,-0.10747,0
1.7158e-17,-0.0050724,-1.8387e-18,2.0019e-16,-0.19795,-1.1571,-0.068206,-2.1088e-16,-0.10679,-0.10679,-0.10679,-0.10679,0
1.7249e-17,-0.0050373,-1.6552e-18,2.0011e-16,-0.20387,-1.1551,-0.071067,-2.1183e-16,-0.10605,-0.10605,-0.10605,-0.10605,0
1.7317e-17,-0.0049997,-1.5088e-18,1.9978e-16,-0.20992,-1.1528,-0.074022,-2.114e-16,-0.10526,-0.10526,-0.10526,-0.10526,0
1.7273e-17,-0.0049597,-1.7284e-18,1.9933e-16,-0.21609,-1.1501,-0.077072,-2.1138e-16,-0.10441,-0.10441,-0.10441,-0.10441,0
1.6866e-17,-0.0049171,-1.8411e-18,1.992e-16,-0.22239,-1.147,-0.080221,-2.113e-16,-0.10352,-0.10352,-0.10352,-0.10352,0
1.645e-17,-0.0048719,-2.4011e-18,1.9946e-16,-0.22881,-1.1436,-0.08347,-2.1119e-16,-0.10257,-0.10257,-0.10257,-0.10257,0
1.6572e-17,-0.004824,-2.3139e-18,1.9879e-16,-0.23536,-1.1398,-0.086822,-2.1133e-16,-0.10156,-0.10156,-0.10156,-0.10156,0
1.5962e-17,-0.0047735,-2.7536e-18,1.9915e-16,-0.24205,-1.1357,-0.09028,-2.1125e-16,-0.10049,-0.10049,-0.10049,-0.10049,0
1.5555e-17,-0.0047202,-2.9407e-18,1.9923e-16,-0.24886,-1.1313,-0.093846,-2.1097e-16,-0.099373,-0.099373,-0.099373,-0.099373,0
1.4884e-17,-0.0046641,-3.2719e-18,1.9979e-16,-0.2558,-1.1264,-0.097523,-2.1094e-16,-0.098192,-0.098192,-0.098192,-0.098192,0
1.4234e-17,-0.0046052,-3.7115e-18,2.0045e-16,-0.26288,-1.1213,-0.10131,-2.1094e-16,-0.096951,-0.096951,-0.096951,-0.096951,0
1.3915e-17,-0.0045433,-3.9342e-18,2.0108e-16,-0.2701,-1.1158,-0.10522,-2.1139e-16,-0.095647,-0.095647,-0.095647,-0.095647,0
1.3217e-17,-0.0044783,-4.3094e-18,2.015e-16,-0.27745,-1.1099,-0.10925,-2.1128e-16,-0.094281,-0.094281,-0.094281,-0.094281,0
1.2763e-17,-0.0044103,-4.5796e-18,2.0157e-16,-0.28493,-1.1037,-0.1134,-2.1142e-16,-0.092849,-0.092849,-0.092849,-0.092849,0
1.1483e-17,-0.0043391,-5.402e-18,2.0331e-16,-0.29256,-1.0971,-0.11768,-2.114e-16,-0.09135,-0.09135,-0.09135,-0.09135,0
1.092e-17,-0.0042647,-5.9229e-18,2.0418e-16,-0.30033,-1.0902,-0.12208,-2.1199e-16,-0.089783,-0.089783,-0.089783,-0.089783,0
1.0561e-17,-0.0041868,-5.9186e-18,2.0395e-16,-0.30824,-1.0829,-0.12662,-2.1209e-16,-0.088144,-0.088144,-0.088144,-0.088144,0
1.0277e-17,-0.0041055,-5.8839e-18,2.051e-16,-0.3163,-1.0752,-0.1313,-2.1243e-16,-0.086432,-0.086432,-0.086432,-0.086432,0
9.4634e-18,-0.0040206,-6.1066e-18,2.0636e-16,-0.3245,-1.0672,-0.13611,-2.1272e-16,-0.084645,-0.084645,-0.084645,-0.084645,0
8.7858e-18,-0.003932,-6.4582e-18,2.066e-16,-0.33286,-1.0589,-0.14107,-2.1292e-16,-0.082779,-0.082779,-0.082779,-0.082779,0
8.0878e-18,-0.0038395,-7.0435e-18,2.0818e-16,-0.34136,-1.0501,-0.14618,-2.1289e-16,-0.080832,-0.080832,-0.080832,-0.080832,0
8.0336e-18,-0.0037431,-7.2596e-18,2.0903e-16,-0.35002,-1.041,-0.15144,-2.169e-16,-0.078802,-0.078802,-0.078802,-0.078802,0
6.6648e-18,-0.0036425,-7.9737e-18,2.1153e-16,-0.35883,-1.0316,-0.15685,-2.1723e-16,-0.076683,-0.076683,-0.076683,-0.076683,0
5.6213e-18,-0.0035375,-8.7116e-18,2.1416e-16,-0.3678,-1.0217,-0.16243,-2.1755e-16,-0.074475,-0.074475,-0.074475,-0.074475,0
5.2418e-18,-0.0034281,-9.026e-18,2.1535e-16,-0.37693,-1.0115,-0.16817,-2.1711e-16,-0.072171,-0.072171,-0.072171,-0.072171,0
4.3744e-18,-0.003314,-9.4761e-18,2.1792e-16,-0.38622,-1.0008,-0.17408,-2.1663e-16,-0.069769,-0.069769,-0.069769,-0.069769,0
3.8052e-18,-0.003195,-9.5128e-18,2.1877e-16,-0.39568,-0.98983,-0.18017,-2.1684e-16,-0.067264,-0.067264,-0.067264,-0.067264,0
3.2496e-18,-0.0030709,-9.4446e-18,2.1959e-16,-0.40531,-0.97841,-0.18644,-2.1657e-16,-0.06465,-0.06465,-0.06465,-0.06465,0
2.2738e-18,-0.0029414,-9.8575e-18,2.2126e-16,-0.41511,-0.96659,-0.19289,-2.1649e-16,-0.061924,-0.061924,-0.061924,-0.061924,0
1.4336e-18,-0.0028062,-1.0054e-17,2.2316e-16,-0.42509,-0.95435,-0.19954,-2.1636e-16,-0.059079,-0.059079,-0.059079,-0.059079,0
7.6948e-19,-0.0026651,-9.8502e-18,2.2422e-16,-0.43524,-0.94169,-0.20639,-2.165e-16,-0.056108,-0.056108,-0.056108,-0.056108,0
5.6619e-19,-0.0025178,-9.9518e-18,2.2499e-16,-0.44558,-0.9286,-0.21344,-2.1604e-16,-0.053006,-0.053006,-0.053006,-0.053006,0
3.629e-19,-0.0023638,-1.0026e-17,2.2552e-16,-0.45611,-0.91508,-0.2207,-2.1588e-16,-0.049765,-0.049765,-0.049765,-0.049765,0
-8.4327e-19,-0.0022029,-1.0487e-17,2.2889e-16,-0.46683,-0.9011,-0.22818,-2.162e-16,-0.046377,-0.046377,-0.046377,-0.046377,0
-1.3447e-18,-0.0020345,-1.1388e-17,2.3192e-16,-0.47774,-0.88667,-0.23589,-2.1589e-16,-0.042832,-0.042832,-0.042832,-0.042832,0
-2.7813e-18,-0.0018583,-1.1856e-17,2.3527e-16,-0.48886,-0.87176,-0.24384,-2.157e-16,-0.039122,-0.039122,-0.039122,-0.039122,0
-2.7813e-18,-0.0016736,-1.1999e-17,2.3401e-16,-0.50019,-0.85637,-0.25203,-2.2098e-16,-0.035234,-0.035234,-0.035234,-0.035234,0
-2.9439e-18,-0.00148,-1.1728e-17,2.3464e-16,-0.51172,-0.84049,-0.26047,-2.2128e-16,-0.031159,-0.031159,-0.031159,-0.031159,0
-3.6486e-18,-0.0012769,-1.242e-17,2.3633e-16,-0.52348,-0.82409,-0.26918,-2.2168e-16,-0.026881,-0.026881,-0.026881,-0.026881,0
-4.5973e-18,-0.0010634,-1.3241e-17,2.4074e-16,-0.53546,-0.80717,-0.27816,-2.2122e-16,-0.022388,-0.022388,-0.022388,-0.022388,0
-5.6544e-18,-0.0008389,-1.3635e-17,2.4379e-16,-0.54767,-0.78971,-0.28743,-2.2151e-16,-0.017661,-0.017661,-0.017661,-0.017661,0
-5.6273e-18,-0.00060247,-1.3297e-17,2.4454e-16,-0.56012,-0.77169,-0.29699,-2.2121e-16,-0.012684,-0.012684,-0.012684,-0.012684,0
-6.0881e-18,-0.00035314,-1.3163e-17,2.4445e-16,-0.57282,-0.75309,-0.30686,-2.2107e-16,-0.0074346,-0.0074346,-0.0074346,-0.0074346,0
-8.3378e-18,-8.9824e-05,-1.3626e-17,2.4937e-16,-0.58577,-0.73389,-0.31706,-2.2133e-16,-0.001891,-0.001891,-0.001891,-0.001891,0
-9.3407e-18,0.00018872,-1.3804e-17,2.5153e-16,-0.59898,-0.71407,-0.3276,-2.2135e-16,0.003973,0.003973,0.003973,0.003973,0
-1.0533e-17,0.00048389,-1.3915e-17,2.5359e-16,-0.61246,-0.6936,-0.33849,-2.2133e-16,0.010187,0.010187,0.010187,0.010187,0
-1.2756e-17,0.00079727,-1.4583e-17,2.5957e-16,-0.62622,-0.67248,-0.34975,-2.2171e-16,0.016785,0.016785,0.016785,0.016785,0
-1.2891e-17,0.0011307,-1.4302e-17,2.6248e-16,-0.64027,-0.65065,-0.36139,-2.1428e-16,0.023804,0.023804,0.023804,0.023804,0
-1.3434e-17,0.0014862,-1.3657e-17,2.6438e-16,-0.65462,-0.62812,-0.37345,-2.1458e-16,0.031289,0.031289,0.031289,0.031289,0
-1.6469e-17,0.0018662,-1.5152e-17,2.7241e-16,-0.66927,-0.60484,-0.38592,-2.1438e-16,0.039289,0.039289,0.039289,0.039289,0
-1.6198e-17,0.0022735,-1.4563e-17,2.7353e-16,-0.68423,-0.58079,-0.39884,-2.1445e-16,0.047863,0.047863,0.047863,0.047863,0
-1.712e-17,0.0027112,-1.5817e-17,2.7697e-16,-0.69952,-0.55595,-0.41221,-2.1461e-16,0.057078,0.057078,0.057078,0.057078,0
-1.8909e-17,0.003183,-1.5933e-17,2.7804e-16,-0.71512,-0.5303,-0.42607,-2.1463e-16,0.067011,0.067011,0.067011,0.067011,0
-2.0915e-17,0.0036932,-1.6973e-17,2.8327e-16,-0.73105,-0.50382,-0.44042,-2.1447e-16,0.077752,0.077752,0.077752,0.077752,0
-2.6065e-17,0.0042468,-1.7499e-17,2.9234e-16,-0.74729,-0.47652,-0.45527,-2.1473e-16,0.089405,0.089405,0.089405,0.089405,0
-2.6769e-17,0.0048494,-1.9467e-17,2.9817e-16,-0.76384,-0.44839,-0.47063,-2.1437e-16,0.10209,0.10209,0.10209,0.10209,0
-3.1702e-17,0.0055077,-2.1517e-17,3.1109e-16,-0.78066,-0.41946,-0.48651,-2.144e-16,0.11595,0.11595,0.11595,0.11595,0
-3.6256e-17,0.0062292,-2.2326e-17,3.1956e-16,-0.79773,-0.38979,-0.50287,-2.1444e-16,0.13114,0.13114,0.13114,0.13114,0
-4.2219e-17,0.0070224,-2.6339e-17,3.3683e-16,-0.81498,-0.35949,-0.51968,-2.1417e-16,0.14784,0.14784,0.14784,0.14784,0
-4.4821e-17,0.0078965,-2.7325e-17,3.4896e-16,-0.83233,-0.3287,-0.53688,-2.1423e-16,0.16624,0.16624,0.16624,0.16624,0
-5.0459e-17,0.0088612,-3.0133e-17,3.682e-16,-0.84965,-0.29765,-0.55436,-2.1096e-16,0.18655,0.18655,0.18655,0.18655,0
-5.4904e-17,0.009926,-3.2247e-17,3.7922e-16,-0.86678,-0.26664,-0.57197,-2.1144e-16,0.20897,0.20897,0.20897,0.20897,0
-6.1301e-17,0.011099,-3.6323e-17,4.0094e-16,-0.88353,-0.23609,-0.58951,-2.078e-16,0.23366,0.23366,0.23366,0.23366,0
-5.9241e-17,0.012386,-3.3528e-17,4.0188e-16,-0.89966,-0.20648,-0.60673,-2.0811e-16,0.26076,0.26076,0.26076,0.26076,0
-6.0542e-17,0.013789,-3.3449e-17,4.0731e-16,-0.91492,-0.17835,-0.62333,-2.0831e-16,0.29028,0.29028,0.29028,0.29028,0
-7.2685e-17,0.015303,-3.8853e-17,4.3218e-16,-0.92908,-0.15223,-0.63903,-2.0452e-16,0.32217,0.32217,0.32217,0.32217,0
-8.0491e-17,0.016921,-4.4771e-17,4.5801e-16,-0.94194,-0.12855,-0.65358,-2.0062e-16,0.35622,0.35622,0.35622,0.35622,0
-8.6997e-17,0.018628,-4.6535e-17,4.7611e-16,-0.9534,-0.1076,-0.66679,-2.0116e-16,0.39218,0.39218,0.39218,0.39218,0
-1.0239e-16,0.020411,-5.6068e-17,5.0759e-16,-0.96345,-0.089472,-0.67859,-1.9697e-16,0.42971,0.42971,0.42971,0.42971,0
-1.0868e-16,0.022254,-6.3142e-17,5.3998e-16,-0.97215,-0.074087,-0.689,-1.9289e-16,0.4685,0.4685,0.4685,0.4685,0
-1.1844e-16,0.024143,-6.9906e-17,5.6421e-16,-0.97963,-0.06123,-0.6981,-1.9315e-16,0.50828,0.50828,0.50828,0.50828,0
-1.3535e-16,0.026069,-7.8808e-17,6.0689e-16,-0.98604,-0.050613,-0.70603,-1.9343e-16,0.54881,0.54881,0.54881,0.54881,0
-1.3427e-16,0.028021,-8.1295e-17,6.31e-16,-0.99154,-0.041925,-0.71294,-1.9411e-16,0.58992,0.58992,0.58992,0.58992,0
-1.4316e-16,0.029995,-8.2644e-17,6.6525e-16,-0.99629,-0.034862,-0.71898,-1.947e-16,0.63148,0.63148,0.63148,0.63148,0
-1.501e-16,0.031987,-8.9543e-17,6.953e-16,-1.0004,-0.029147,-0.72429,-1.9523e-16,0.6734,0.6734,0.6734,0.6734,0
-1.5292e-16,0.033992,-9.1362e-17,7.1053e-16,-1.0041,-0.02454,-0.72899,-1.9578e-16,0.71562,0.71562,0.71562,0.71562,0
-1.6441e-16,0.036009,-9.2429e-17,7.4039e-16,-1.0073,-0.020834,-0.73319,-1.9641e-16,0.75809,0.75809,0.75809,0.75809,0
-1.6311e-16,0.038037,-9.4931e-17,7.5607e-16,-1.0102,-0.01786,-0.73698,-1.9682e-16,0.80078,0.80078,0.80078,0.80078,0
-1.7807e-16,0.040074,-9.5372e-17,8.0284e-16,-1.0129,-0.015477,-0.74043,-1.7513e-16,0.84366,0.84366,0.84366,0.84366,0
-1.8327e-16,0.042119,-9.7362e-17,8.2411e-16,-1.0153,-0.013569,-0.74361,-1.7643e-16,0.88672,0.88672,0.88672,0.88672,0
-1.9433e-16,0.044172,-9.8172e-17,8.648e-16,-1.0177,-0.012042,-0.74655,-1.7688e-16,0.92994,0.92994,0.92994,0.92994,0
-2.0344e-16,0.046233,-1.0345e-16,8.7846e-16,-1.0199,-0.010822,-0.74931,-2.1762e-16,0.97332,0.97332,0.97332,0.97332,0
-2.004e-16,0.0483,-1.055e-16,8.9491e-16,-1.022,-0.0098472,-0.7519,-2.1796e-16,1.0168,1.0168,1.0168,1.0168,0
-2.1298e-16,0.050374,-1.148e-16,9.3566e-16,-1.024,-0.0090685,-0.75437,-2.1883e-16,1.0605,1.0605,1.0605,1.0605,0
-2.2057e-16,0.052454,-1.1557e-16,9.6257e-16,-1.026,-0.0084466,-0.75672,-2.1985e-16,1.1043,1.1043,1.1043,1.1043,0
-2.2014e-16,0.054539,-1.1798e-16,9.9545e-16,-1.028,-0.0079499,-0.75898,-1.8609e-16,1.1482,1.1482,1.1482,1.1482,0
-2.2404e-16,0.056631,-1.2408e-16,1.0273e-15,-1.03,-0.0075532,-0.76116,-1.8666e-16,1.1922,1.1922,1.1922,1.1922,0
-2.5245e-16,0.058727,-1.355e-16,1.091e-15,-1.032,-0.0072362,-0.76327,-1.6571e-16,1.2364,1.2364,1.2364,1.2364,0
-2.4464e-16,0.060828,-1.3864e-16,1.1145e-15,-1.0339,-0.0069829,-0.76531,-1.6511e-16,1.2806,1.2806,1.2806,1.2806,0
-2.4854e-16,0.062934,-1.3937e-16,1.1255e-15,-1.0359,-0.0067802,-0.7673,-1.848e-16,1.3249,1.3249,1.3249,1.3249,0
-2.6134e-16,0.065045,-1.3913e-16,1.1626e-15,-1.0379,-0.0066181,-0.76923,-1.7857e-16,1.3694,1.3694,1.3694,1.3694,0
-2.7153e-16,0.067159,-1.3893e-16,1.1922e-15,-1.0399,-0.0064882,-0.77112,-1.852e-16,1.4139,1.4139,1.4139,1.4139,0
-2.6784e-16,0.069277,-1.3506e-16,1.1857e-15,-1.0419,-0.0063842,-0.77297,-2.1703e-16,1.4585,1.4585,1.4585,1.4585,0
-2.7543e-16,0.071399,-1.3552e-16,1.2118e-15,-1.044,-0.0063007,-0.77478,-2.2246e-16,1.5031,1.5031,1.5031,1.5031,0
-2.8627e-16,0.073525,-1.4e-16,1.2476e-15,-1.0461,-0.0062337,-0.77654,-2.2732e-16,1.5479,1.5479,1.5479,1.5479,0
-2.8389e-16,0.075653,-1.4159e-16,1.2726e-15,-1.0482,-0.0061799,-0.77827,-2.1733e-16,1.5927,1.5927,1.5927,1.5927,0
-2.9603e-16,0.077784,-1.4545e-16,1.3159e-15,-1.0503,-0.0061367,-0.77996,-2.1728e-16,1.6376,1.6376,1.6376,1.6376,0
-3.0752e-16,0.079918,-1.4998e-16,1.3596e-15,-1.0525,-0.006102,-0.78162,-2.1864e-16,1.6825,1.6825,1.6825,1.6825,0
